@relation unbalanced

@attribute WBN_GC_L_0.25 numeric
@attribute WBN_GC_H_0.25 numeric
@attribute WBN_GC_L_0.50 numeric
@attribute WBN_GC_H_0.50 numeric
@attribute WBN_GC_L_0.75 numeric
@attribute WBN_GC_H_0.75 numeric
@attribute WBN_GC_L_1.00 numeric
@attribute WBN_GC_H_1.00 numeric
@attribute WBN_EN_L_0.25 numeric
@attribute WBN_EN_H_0.25 numeric
@attribute WBN_EN_L_0.50 numeric
@attribute WBN_EN_H_0.50 numeric
@attribute WBN_EN_L_0.75 numeric
@attribute WBN_EN_H_0.75 numeric
@attribute WBN_EN_L_1.00 numeric
@attribute WBN_EN_H_1.00 numeric
@attribute WBN_LP_L_0.25 numeric
@attribute WBN_LP_H_0.25 numeric
@attribute WBN_LP_L_0.50 numeric
@attribute WBN_LP_H_0.50 numeric
@attribute WBN_LP_L_0.75 numeric
@attribute WBN_LP_H_0.75 numeric
@attribute WBN_LP_L_1.00 numeric
@attribute WBN_LP_H_1.00 numeric
@attribute XLogP numeric
@attribute PSA numeric
@attribute NumRot numeric
@attribute NumHBA numeric
@attribute NumHBD numeric
@attribute MW numeric
@attribute BBB numeric
@attribute BadGroup numeric
@attribute Outcome {Active,Inactive}

@data
-2.3653,1.8836,-2.4841,2.4698,-3.0131,3.3631,-3.8938,4.3131,-0.817,1.4362,-1.7268,2.3494,-2.6628,3.3206,-3.6082,4.3074,-1.0098,1.1971,-1.8876,2.1616,-2.8177,3.1475,-3.7617,4.1405,5.142,104.26,9,6,0,508.962,0,1,Inactive
-2.3864,1.8831,-2.5269,2.4685,-3.0133,3.3692,-3.8942,4.3234,-0.8173,1.4367,-1.7273,2.3516,-2.6634,3.3251,-3.609,4.3142,-1.0098,1.1962,-1.8876,2.1642,-2.8179,3.153,-3.762,4.1488,4.397,113.49,9,7,0,504.543,0,1,Inactive
-2.2627,1.8829,-2.3826,2.4628,-3.0132,3.3598,-3.8942,4.3123,-0.8175,1.4356,-1.7273,2.3494,-2.6635,3.322,-3.609,4.3103,-1.0098,1.2017,-1.8876,2.1688,-2.8178,3.1566,-3.7619,4.1515,5.709,95.03,7,5,0,472.545,0,1,Inactive
-2.3991,1.8831,-2.5279,2.4695,-3.0131,3.3707,-3.894,4.3252,-0.8173,1.4367,-1.7273,2.3518,-2.6635,3.3254,-3.609,4.3146,-1.0098,1.1958,-1.8877,2.1639,-2.8179,3.1529,-3.762,4.1488,4.665,113.49,9,7,0,504.543,0,1,Inactive
-2.2627,1.8829,-2.3826,2.4631,-3.0132,3.3601,-3.8942,4.3123,-0.8173,1.4357,-1.7273,2.3493,-2.6634,3.3214,-3.609,4.3091,-1.0098,1.2063,-1.8876,2.1681,-2.8178,3.1547,-3.7619,4.1487,5.633,95.03,7,5,0,523.387,0,2,Inactive
-2.2627,1.883,-2.3826,2.4649,-3.0132,3.3641,-3.8942,4.3182,-0.8172,1.5239,-1.7272,2.3594,-2.6634,3.3302,-3.6089,4.3187,-1.0098,1.4349,-1.8876,2.1783,-2.8178,3.1611,-3.7619,4.1556,5.553,112.1,8,8,0,489.488,0,2,Inactive
-2.2628,2.1769,-2.3831,2.4732,-3.013,3.3707,-3.8939,4.3243,-0.8172,1.4366,-1.7272,2.3513,-2.6633,3.3244,-3.6088,4.3132,-1.0096,1.1962,-1.8874,2.1639,-2.8176,3.1524,-3.7616,4.1479,4.864,113.49,8,7,0,488.5,0,1,Inactive
-1.5344,1.5782,-2.1314,2.3039,-2.9155,3.2175,-3.7748,4.1758,-0.8037,1.4221,-1.683,2.3279,-2.5873,3.2937,-3.5013,4.2756,-1.029,1.2291,-1.839,2.1888,-2.7325,3.1704,-3.6439,4.1589,6.135,61.06,3,2,0,279.343,1,0,Inactive
-2.2627,1.8829,-2.3826,2.4626,-3.0132,3.3587,-3.8942,4.3098,-0.8171,1.4361,-1.7272,2.3495,-2.6633,3.3209,-3.6089,4.3079,-1.0098,1.1939,-1.8876,2.1592,-2.8178,3.1455,-3.7619,4.1388,3.583,107.92,7,5,0,445.479,0,1,Inactive
-2.2627,1.883,-2.3826,2.4656,-3.0133,3.3679,-3.8943,4.3266,-0.8698,1.4362,-1.7448,2.353,-2.6656,3.3299,-3.6104,4.3233,-1.0098,1.2319,-1.8876,2.2009,-2.8179,3.1927,-3.7621,4.1927,6.101,95.03,7,5,0,494.551,0,1,Inactive
-2.3987,1.883,-2.5266,2.4643,-3.0133,3.3621,-3.8942,4.3147,-0.8172,1.4359,-1.7272,2.3498,-2.6634,3.322,-3.609,4.3099,-1.0098,1.1968,-1.8876,2.1637,-2.8178,3.1512,-3.7619,4.1457,4.75,104.26,8,6,0,474.517,0,1,Inactive
-2.2627,1.8829,-2.3826,2.4624,-3.0132,3.3588,-3.8942,4.3105,-0.8173,1.4354,-1.7273,2.3487,-2.6634,3.3205,-3.609,4.3081,-1.0098,1.1999,-1.8876,2.166,-2.8178,3.1529,-3.7619,4.1469,5.272,95.03,7,5,0,458.518,0,1,Inactive
-2.3575,2.0459,-2.4939,2.4987,-3.0336,3.2543,-3.7629,4.1165,-0.8549,1.3221,-1.7391,2.1273,-2.6347,3.0219,-3.5354,3.9412,-0.872,1.1526,-1.7002,2.0741,-2.5886,3.006,-3.4891,3.9414,4.796,65.74,6,4,0,344.407,1,0,Inactive
-2.351,2.0465,-2.4891,2.5112,-3.0192,3.261,-3.7322,4.1155,-0.846,1.3207,-1.7233,2.1179,-2.6122,3.0032,-3.5063,3.9132,-0.8653,1.1566,-1.6816,2.0666,-2.5622,2.9891,-3.4558,3.9152,5.056,65.74,8,4,0,338.787,1,1,Inactive
-2.351,2.047,-2.4922,2.5009,-3.0301,3.2637,-3.7535,4.1317,-0.85,1.3223,-1.7325,2.1284,-2.6267,3.0236,-3.5263,3.943,-0.8716,1.1593,-1.6976,2.078,-2.5841,3.0092,-3.4831,3.944,3.276,65.74,4,4,0,308.717,1,0,Inactive
-2.4003,1.5461,-2.5309,2.1713,-2.7853,2.9559,-3.2471,3.771,-0.7805,1.2178,-1.5768,1.8775,-2.3785,2.6712,-3.1826,3.4991,-0.8616,1.0688,-1.5545,1.8817,-2.334,2.7143,-3.1308,3.5537,3.433,66.02,8,6,1,385.46,1,0,Inactive
-2.3912,2.4071,-2.5832,2.826,-3.0404,3.5507,-3.6969,4.4163,-0.8538,2.4014,-1.7492,2.6752,-2.6563,3.1635,-3.5679,4.014,-0.9518,1.1347,-1.8105,2.0471,-2.7089,2.9859,-3.6174,3.9316,6.089,48.67,6,3,0,412.363,1,0,Inactive
-2.3603,1.9231,-2.4929,2.4842,-3.0301,3.2598,-3.7536,4.1296,-0.85,1.3229,-1.7325,2.1294,-2.6267,3.0251,-3.5263,3.9448,-0.8716,1.1593,-1.6976,2.0783,-2.5841,3.0098,-3.4831,3.9449,2.887,59.75,4,4,0,321.76,1,0,Inactive
-2.3503,2.2433,-2.4919,2.6606,-3.03,3.2758,-3.7534,4.1347,-0.85,1.3221,-1.7325,2.1278,-2.6267,3.0228,-3.5263,3.942,-0.8716,1.159,-1.6976,2.0775,-2.5841,3.0084,-3.4831,3.943,2.955,76.74,3,4,1,294.69,0,0,Inactive
-2.4163,1.7945,-2.5385,2.1727,-2.7738,2.8134,-3.3119,3.6304,-0.8012,1.268,-1.6141,1.9515,-2.4311,2.7489,-3.2502,3.5867,-0.9619,1.0994,-1.6106,1.9113,-2.3904,2.7572,-3.197,3.6124,4.86,41.57,5,4,1,370.88,1,0,Inactive
-2.4005,1.3071,-2.5306,2.0883,-2.8054,2.9311,-3.3493,3.7854,-0.7959,1.1896,-1.6061,1.8999,-2.4213,2.7353,-3.2388,3.5935,-0.9101,1.021,-1.6852,1.8409,-2.4886,2.6906,-3.2995,3.5509,3.853,61.83,3,5,0,410.51,1,1,Inactive
-2.3843,1.4026,-2.5216,2.1548,-2.7896,3.0499,-3.6068,3.9795,-0.8083,2.3347,-1.6395,2.4636,-2.4931,3.1029,-3.3588,4.0289,-1.0356,1.1454,-1.827,2.0591,-2.6705,2.9969,-3.5306,3.9423,4.89,104.95,5,5,1,452.489,0,1,Inactive
-2.2716,1.8859,-2.3918,2.3005,-2.9295,2.8727,-3.7077,3.6953,-0.7911,1.2716,-1.6406,2.0587,-2.5048,2.9301,-3.3747,3.82,-1.0948,1.0228,-1.7767,1.9078,-2.6065,2.8042,-3.4682,3.7042,0.979,55.08,4,3,1,274.364,0,1,Inactive
-1.3368,1.1178,-2.0233,1.931,-2.7877,2.7882,-3.598,3.6609,-0.7671,1.5391,-1.5588,2.375,-2.3698,3.2356,-3.1968,4.1079,-1.0812,1.1307,-1.9111,1.9481,-2.7581,2.7941,-3.6128,3.6579,3.063,69.55,5,4,0,326.849,1,0,Inactive
-2.4174,1.9229,-2.5404,2.4803,-3.0344,3.2454,-3.7636,4.1068,-0.8549,1.3205,-1.7391,2.1233,-2.6346,3.0161,-3.5354,3.9337,-0.8719,1.1519,-1.7001,2.0722,-2.5885,3.0028,-3.4889,3.9366,4.991,39.44,4,2,0,286.371,1,0,Inactive
-2.1946,1.9231,-2.4907,2.4824,-3.0297,3.2502,-3.7533,4.1116,-0.8472,1.3217,-1.7262,2.1251,-2.6172,3.0167,-3.5138,3.9324,-0.8715,1.1498,-1.6958,2.0669,-2.5796,2.9949,-3.4759,3.9263,3.367,56.51,3,3,0,272.3,1,0,Inactive
-2.351,2.0465,-2.4922,2.5011,-3.0301,3.265,-3.7535,4.1338,-0.85,1.3225,-1.7325,2.1292,-2.6267,3.0252,-3.5263,3.9453,-0.8716,1.1601,-1.6976,2.0794,-2.5841,3.0112,-3.4831,3.9466,4.626,65.74,7,4,0,350.798,1,1,Inactive
-2.3991,2.3813,-2.6019,2.7447,-3.066,3.4166,-3.7396,4.3003,-0.8652,2.4014,-1.7678,2.6756,-2.6807,3.1692,-3.5978,4.032,-0.9072,1.1662,-1.7625,2.0983,-2.6683,3.0507,-3.5836,4.0081,7.085,48.67,6,3,0,460.835,1,1,Inactive
-2.3991,2.4071,-2.5832,2.8265,-3.0403,3.5528,-3.6967,4.42,-0.8538,2.4014,-1.7492,2.6756,-2.6563,3.1665,-3.568,4.0193,-0.9518,1.1318,-1.8106,2.047,-2.709,2.9876,-3.6175,3.9348,6.004,57.9,7,4,0,442.389,1,0,Inactive
-2.3189,2.4071,-2.5827,2.8263,-3.0389,3.5517,-3.695,4.4177,-0.8539,2.4014,-1.7494,2.6753,-2.6566,3.1646,-3.5684,4.0163,-0.9518,1.1233,-1.8106,2.0417,-2.7091,2.9814,-3.6178,3.9274,5.945,65.74,7,4,0,420.383,1,0,Inactive
-1.6224,1.261,-2.1842,2.1246,-2.9306,3.0582,-3.7602,4.0128,-0.7934,1.3976,-1.6481,2.2823,-2.5261,3.231,-3.4137,4.1964,-1.0285,1.1904,-1.8132,2.1354,-2.6689,3.103,-3.5482,4.0769,6.837,47.57,4,3,0,375.52,1,0,Inactive
-1.7029,1.4369,-2.2247,2.2748,-2.9276,3.1934,-3.7241,4.1415,-0.775,1.5288,-1.5857,2.4095,-2.4257,3.3461,-3.2805,4.306,-1.0839,1.1365,-1.9281,2.0654,-2.7945,3.0301,-3.67,4.0051,6.559,106.52,9,5,0,489.659,0,0,Inactive
-2.1893,2.0276,-2.4826,2.5972,-3.016,3.3575,-3.7354,4.2132,-0.8461,1.3353,-1.7261,2.156,-2.6191,3.0589,-3.518,3.9842,-0.9215,1.135,-1.7622,2.0506,-2.6466,2.9837,-3.5435,3.9222,3.075,83.3,6,7,0,461.518,0,0,Inactive
-1.4153,1.2758,-1.7572,1.9312,-2.2708,2.6413,-2.9198,3.3739,-0.6167,1.529,-1.2762,2.2007,-1.96,2.9037,-2.6579,3.6279,-1.0457,1.4235,-1.6482,1.9608,-2.3172,2.6114,-3.0103,3.3125,2.764,40.62,3,8,0,298.343,1,2,Inactive
-2.4163,1.7951,-2.5385,2.182,-2.7738,2.8564,-3.3116,3.6732,-0.8012,2.3347,-1.6141,2.464,-2.4312,2.8546,-3.2502,3.625,-0.9619,1.0734,-1.6111,1.9006,-2.3912,2.7512,-3.1978,3.6085,4.399,41.57,5,4,1,354.425,1,0,Inactive
-2.3987,1.2898,-2.5267,2.1326,-2.9293,3.0711,-3.7573,4.0303,-0.7906,1.3987,-1.6421,2.2865,-2.5181,3.239,-3.4039,4.2084,-1.0285,1.1938,-1.8131,2.1437,-2.6679,3.1158,-3.546,4.094,6.371,56.8,4,4,0,437.547,1,0,Inactive
-2.3924,2.0576,-2.6079,2.5258,-3.0341,3.2738,-3.7633,4.1401,-0.8549,1.3245,-1.7391,2.1366,-2.6347,3.0381,-3.5354,3.9636,-0.8719,1.1569,-1.7002,2.0842,-2.5886,3.0218,-3.4891,3.9627,5.251,78.88,6,4,0,396.439,0,0,Inactive
-1.7029,1.4367,-2.2245,2.2734,-2.9265,3.1902,-3.7221,4.1364,-0.7748,1.5287,-1.5763,2.4086,-2.4155,3.3438,-3.2703,4.3021,-1.0838,1.136,-1.9281,2.063,-2.7944,3.0257,-3.6698,3.9987,5.643,106.52,9,5,0,461.605,0,0,Inactive
-2.384,2.2057,-2.5227,2.531,-2.7945,3.1249,-3.5085,3.9869,-0.7731,2.4015,-1.5763,2.676,-2.4,3.3087,-3.2388,4.2041,-1.0802,1.1001,-1.9099,1.9693,-2.7603,2.8702,-3.6202,3.7843,3.868,127.56,7,8,2,514.503,0,0,Inactive
-2.4005,1.5107,-2.5292,2.0454,-2.7666,2.7945,-3.2213,3.5976,-0.7766,1.2154,-1.56,1.8547,-2.3492,2.6285,-3.1406,3.4429,-0.8602,1.0829,-1.513,1.8963,-2.2559,2.7218,-3.0296,3.5517,3.089,56.79,7,5,1,355.434,1,0,Inactive
-2.1896,2.2456,-2.3024,2.5669,-2.5355,3.0327,-3.0735,3.6227,-0.7619,1.5819,-1.5355,2.3387,-2.3129,3.1245,-3.092,3.9243,-0.9634,1.0937,-1.5352,1.873,-2.207,2.6735,-2.9473,3.484,3.193,85.17,8,4,1,392.891,0,1,Inactive
-2.3865,1.4316,-2.5272,2.1054,-2.7964,2.8777,-3.2646,3.6787,-0.7829,1.2136,-1.5763,1.8411,-2.3732,2.6172,-3.1716,3.4361,-0.8692,1.1057,-1.5588,1.902,-2.3198,2.7155,-3.106,3.5395,4.391,47.56,8,4,1,353.462,1,0,Inactive
-2.3987,1.286,-2.5267,1.9408,-2.7651,2.8002,-3.5306,3.6753,-0.7767,1.5351,-1.5695,2.3649,-2.3791,3.2194,-3.203,4.0861,-1.0866,1.1199,-1.9154,1.9499,-2.7589,2.8019,-3.6097,3.6677,2.907,73.01,6,5,1,375.49,0,0,Inactive
-2.3987,1.5486,-2.5266,2.2414,-2.7681,3.0693,-3.3257,3.9318,-0.8012,1.5215,-1.6143,2.2022,-2.4314,2.9804,-3.2505,3.8295,-0.964,1.4344,-1.6187,2.0682,-2.3939,2.9028,-3.1984,3.78,3.928,83.99,5,9,0,435.436,0,1,Inactive
-2.3987,1.4386,-2.5266,2.2785,-2.9277,3.1986,-3.7244,4.1477,-0.7796,1.5291,-1.5857,2.4102,-2.4259,3.3473,-3.2808,4.3078,-1.0839,1.1244,-1.9283,2.0625,-2.7949,3.0293,-3.6707,4.0056,5.336,115.75,8,6,0,491.631,0,0,Inactive
-2.384,2.214,-2.5228,2.5554,-2.7923,3.1527,-3.4972,3.9511,-0.7768,2.4012,-1.5772,2.6737,-2.3974,3.2564,-3.2327,4.122,-1.0801,1.1105,-1.9094,1.9455,-2.7575,2.8115,-3.6145,3.6936,3.323,73.01,4,5,1,359.325,0,0,Inactive
-2.4157,2.407,-2.5834,2.8254,-3.0405,3.5484,-3.6971,4.412,-0.8538,2.4013,-1.7493,2.6747,-2.6563,3.159,-3.5681,4.0057,-0.9518,1.1335,-1.8106,2.037,-2.709,2.9735,-3.6176,3.9167,5.6,48.67,5,3,0,429.188,1,2,Inactive
-2.3862,1.923,-2.5074,2.4839,-3.0311,3.2613,-3.7564,4.1343,-0.8521,2.3346,-1.7364,2.4633,-2.6323,3.0351,-3.5334,3.9532,-0.8719,1.1685,-1.6997,2.0894,-2.5879,3.0232,-3.4885,3.9607,6.013,39.44,3,2,0,358.796,1,0,Inactive
-2.3564,2.0643,-2.4913,2.5107,-3.0297,3.2643,-3.7532,4.1307,-0.8472,1.3231,-1.7262,2.1316,-2.6172,3.0294,-3.5138,3.9515,-0.8715,1.1628,-1.6958,2.0839,-2.5796,3.0177,-3.4759,3.9551,5.716,65.74,5,4,0,398.842,1,0,Inactive
-2.3981,2.407,-2.5833,2.8251,-3.0407,3.5473,-3.6974,4.4101,-0.8538,2.4013,-1.7493,2.6745,-2.6564,3.1575,-3.5681,4.0029,-0.9518,1.1178,-1.8105,2.0339,-2.7089,2.9707,-3.6175,3.9137,4.816,48.67,4,3,0,350.292,1,0,Inactive
-2.3981,2.407,-2.5833,2.8252,-3.0407,3.5479,-3.6977,4.4112,-0.8539,2.4013,-1.7493,2.6746,-2.6565,3.1589,-3.5682,4.0059,-0.9518,1.1215,-1.8105,2.0378,-2.709,2.9754,-3.6176,3.9193,5.253,48.67,4,3,0,364.319,1,0,Inactive
-2.3987,1.4272,-2.5266,1.9512,-2.7681,2.7455,-3.3273,3.5834,-0.8012,1.2382,-1.6143,1.9266,-2.4314,2.7303,-3.2505,3.5673,-0.9625,1.0454,-1.6098,1.8768,-2.3886,2.725,-3.1949,3.5783,3.412,67.73,5,3,0,354.475,1,0,Inactive
-2.401,2.0929,-2.5341,2.494,-2.8,3.0366,-3.3219,3.7898,-0.7953,1.2287,-1.6056,1.9428,-2.4214,2.7803,-3.2398,3.6432,-0.9071,1.0528,-1.6804,1.8677,-2.4841,2.7234,-3.2962,3.5907,3.684,93.14,6,7,1,481.589,0,1,Inactive
-2.3991,1.5467,-2.5283,2.183,-2.7969,2.9769,-3.2669,3.8,-0.782,1.2183,-1.5772,1.8842,-2.3788,2.6868,-3.183,3.5221,-0.8608,1.049,-1.5563,1.871,-2.3356,2.7119,-3.1322,3.5586,4.408,66.02,9,6,1,399.487,1,0,Inactive
-2.399,1.4,-2.5282,2.1303,-2.7988,2.9714,-3.5065,3.8581,-0.7889,1.5365,-1.5977,2.372,-2.4205,3.2371,-3.2551,4.1185,-1.0798,1.0992,-1.9079,1.9612,-2.7546,2.852,-3.6102,3.7536,4.331,94.27,7,7,2,492.597,0,0,Inactive
-2.4163,1.5304,-2.5386,2.1634,-2.7746,2.953,-3.3266,3.7935,-0.8012,1.2842,-1.6142,2.0156,-2.4313,2.8441,-3.2503,3.7036,-0.964,1.1198,-1.6186,1.9638,-2.3938,2.829,-3.1983,3.7029,3.633,66.92,5,6,0,404.466,1,0,Inactive
-2.3844,1.4009,-2.5218,2.1349,-2.8067,2.964,-3.3504,3.8203,-0.7951,1.1912,-1.6043,1.9136,-2.4185,2.7627,-3.2349,3.6339,-0.9082,1.1171,-1.6817,1.9418,-2.4836,2.7924,-3.2931,3.6578,5.732,61.83,5,5,0,500.635,0,1,Inactive
-2.2754,1.8181,-2.396,2.3246,-2.8528,3.172,-3.685,4.0675,-0.826,1.3729,-1.7002,2.2076,-2.5939,3.1096,-3.4962,4.0314,-0.995,1.1543,-1.818,2.0568,-2.6987,2.9796,-3.5966,3.9104,3.864,86.49,7,3,0,360.479,0,1,Inactive
-1.5857,1.6688,-2.1232,2.3635,-2.8461,3.1817,-3.6508,4.0498,-0.785,1.3473,-1.6357,2.1682,-2.5081,3.0599,-3.389,3.9707,-0.9603,1.1061,-1.7768,1.9944,-2.6434,2.9061,-3.5231,3.8255,3.615,59.38,5,4,0,366.461,1,0,Inactive
-2.3865,1.4352,-2.5272,2.0921,-2.7969,2.8557,-3.2667,3.6494,-0.7818,1.2118,-1.5732,1.8219,-2.3676,2.5908,-3.1633,3.4077,-0.8633,1.1039,-1.5291,1.898,-2.3004,2.7083,-3.0876,3.5283,3.961,47.56,8,4,1,353.462,1,0,Inactive
-2.1896,2.2456,-2.3024,2.5668,-2.5352,3.0323,-3.0621,3.6215,-0.7619,1.5817,-1.5355,2.3378,-2.3129,3.1223,-3.092,3.9205,-0.9748,1.0933,-1.5369,1.8717,-2.201,2.6709,-2.9472,3.4796,2.385,93.96,8,4,2,364.837,0,1,Inactive
-2.3549,1.6558,-2.6122,2.4245,-3.0067,3.3355,-3.8869,4.2872,-0.8176,1.431,-1.7278,2.3399,-2.6639,3.3071,-3.6093,4.2898,-1.0102,1.1917,-1.8877,2.1527,-2.8176,3.1346,-3.7614,4.1236,3.84,105.39,5,4,2,403.442,0,0,Inactive
-2.2626,1.8861,-2.3824,2.4661,-3.0038,3.355,-3.8842,4.2991,-0.8176,1.4297,-1.7278,2.3361,-2.6639,3.3008,-3.6094,4.281,-1.0102,1.1902,-1.8876,2.1487,-2.8174,3.1279,-3.7613,4.1143,4.525,89.45,4,4,1,366.421,0,0,Inactive
-2.3916,1.2953,-2.5177,2.0761,-2.7508,2.9574,-3.3421,3.8581,-0.7707,1.3029,-1.5688,2.0983,-2.3844,2.9813,-3.2094,3.8854,-0.9301,1.109,-1.676,1.9981,-2.4799,2.9069,-3.3014,3.8212,4.482,75.28,3,2,1,345.855,0,0,Inactive
-1.437,2.3464,-1.9829,2.8438,-2.734,3.5467,-3.5605,4.385,-0.7757,2.4119,-1.5951,2.7106,-2.4687,3.2803,-3.3614,4.17,-1.034,1.0936,-1.8662,1.9827,-2.7533,2.9069,-3.6519,3.8413,3.327,95.99,3,5,2,408.258,0,1,Inactive
-2.3825,1.8887,-2.5087,2.3394,-2.8055,3.0631,-3.3481,3.9041,-0.7953,1.2303,-1.6052,1.9575,-2.4204,2.81,-3.238,3.6871,-0.9082,1.1389,-1.6818,1.9717,-2.4839,2.832,-3.2938,3.706,5.794,78.9,5,6,0,535.036,0,1,Inactive
-2.3189,2.4071,-2.5827,2.8261,-3.0387,3.551,-3.6946,4.4163,-0.8539,2.4014,-1.7493,2.6751,-2.6565,3.163,-3.5682,4.0129,-0.9518,1.1187,-1.8106,2.0373,-2.7091,2.9762,-3.6177,3.9213,5.719,65.74,7,4,0,406.356,1,0,Inactive
-2.3861,1.4391,-2.5262,2.2212,-2.8129,3.0849,-3.5003,3.9811,-0.8082,1.3376,-1.6398,2.1626,-2.4817,3.0628,-3.328,3.9833,-0.8525,1.3072,-1.5811,2.1601,-2.408,3.0746,-3.2493,4.0022,6.92,56.51,5,3,1,396.531,1,0,Inactive
-2.4002,2.407,-2.5834,2.8255,-3.0405,3.5486,-3.697,4.4123,-0.8538,2.4013,-1.7492,2.6747,-2.6563,3.1588,-3.568,4.0049,-0.9518,1.1112,-1.8105,2.0302,-2.709,2.9679,-3.6175,3.9115,4.294,57.9,5,4,0,366.291,1,0,Inactive
-1.6007,1.2016,-2.0059,1.8977,-2.5783,2.7082,-3.259,3.5443,-0.7704,1.454,-1.5468,2.2118,-2.3251,3.0251,-3.1042,3.8596,-0.8383,1.2697,-1.4964,2.0461,-2.2378,2.8871,-3.0037,3.7408,5.688,68.9,6,0,0,358.898,1,0,Inactive
-1.4291,2.2071,-1.8794,2.6563,-2.639,3.5096,-3.4852,4.4469,-0.8153,2.4013,-1.6781,2.6754,-2.5642,3.302,-3.4633,4.2668,-0.9941,1.1702,-1.8438,2.1423,-2.7381,3.1295,-3.6446,4.1218,2.108,119.74,2,2,0,364.308,0,0,Inactive
-2.4,1.3224,-2.528,2.0856,-2.8048,2.936,-3.3498,3.8009,-0.7997,2.3347,-1.6099,2.4624,-2.4244,2.8448,-3.2409,3.6564,-0.9078,1.0931,-1.6797,1.9309,-2.4798,2.7912,-3.2874,3.6616,5.724,61.83,5,5,0,504.598,0,1,Inactive
-1.6224,1.2617,-2.1839,2.1251,-2.9293,3.0589,-3.7573,4.0136,-0.7906,1.3977,-1.6421,2.2824,-2.5181,3.2312,-3.4039,4.1967,-1.0285,1.1879,-1.8131,2.1332,-2.6679,3.1011,-3.546,4.0752,4.037,67.8,3,4,1,361.449,1,0,Inactive
-1.6224,1.2619,-2.1842,2.1247,-2.9307,3.0578,-3.7603,4.0119,-0.7934,1.3977,-1.6483,2.2821,-2.5264,3.2305,-3.4139,4.1956,-1.0285,1.1897,-1.8132,2.1341,-2.6689,3.1014,-3.5483,4.0748,4.482,67.8,4,4,1,363.465,1,0,Inactive
-2.3405,2.0572,-2.6103,2.5217,-3.0738,3.3245,-3.7402,4.2426,-0.8618,1.2794,-1.7602,2.1143,-2.6689,3.0395,-3.5817,3.9827,-0.8919,1.1375,-1.7491,2.0741,-2.6514,3.0228,-3.5627,3.9752,4.529,95.95,8,5,0,384.384,0,0,Inactive
-2.4093,1.9031,-2.5297,2.3686,-2.7573,3.1264,-3.5171,3.97,-0.7615,2.3677,-1.5355,2.5689,-2.3141,3.262,-3.095,4.1594,-0.9819,1.0315,-1.7631,1.8884,-2.5825,2.7933,-3.4126,3.7069,2.919,81.41,6,3,1,347.325,0,0,Inactive
-1.671,1.3029,-2.1763,2.0637,-2.8348,2.967,-3.5567,3.8979,-0.7819,1.4301,-1.5959,2.3108,-2.4209,3.2437,-3.2507,4.1917,-0.821,1.4529,-1.4284,2.352,-2.2453,3.2935,-3.0741,4.2464,4.436,28.71,4,2,0,339.487,1,0,Inactive
-2.4163,1.7945,-2.5385,2.1717,-2.7738,2.8042,-3.3119,3.6163,-0.8012,1.2675,-1.6141,1.9476,-2.4311,2.7402,-3.2501,3.5744,-0.9619,1.0663,-1.6105,1.8893,-2.3902,2.7371,-3.1967,3.5913,4.238,41.57,5,4,1,336.435,1,0,Inactive
-2.1893,2.0274,-2.4826,2.5949,-3.0161,3.3502,-3.7357,4.1996,-0.8461,1.3322,-1.7261,2.1466,-2.6191,3.0428,-3.518,3.9618,-0.9205,1.123,-1.7617,2.0358,-2.6464,2.9634,-3.5434,3.8959,1.739,76.82,3,5,0,301.298,0,0,Inactive
-1.5064,1.4388,-1.8791,2.0472,-2.4215,2.8274,-3.1135,3.6366,-0.7903,1.2272,-1.5908,1.8684,-2.3949,2.6323,-3.2009,3.4398,-0.8284,1.0739,-1.5164,1.8821,-2.2877,2.7045,-3.0826,3.5317,2.751,40.54,4,3,1,231.295,1,1,Inactive
-1.656,2.108,-2.0871,2.5141,-2.6867,3.122,-3.3892,3.9431,-0.7797,1.5109,-1.5869,2.2631,-2.4027,3.1152,-3.2222,4.0067,-0.995,1.2952,-1.5689,2.144,-2.2544,3.0467,-3.0525,3.9598,1.497,120.06,3,3,2,259.225,0,0,Inactive
-2.3987,1.7945,-2.5266,2.1715,-2.7673,2.8033,-3.3109,3.6149,-0.8012,1.2674,-1.6141,1.9471,-2.4312,2.7391,-3.2503,3.5728,-0.9619,1.0659,-1.6105,1.8884,-2.3903,2.7358,-3.1968,3.5896,3.815,41.57,4,4,1,322.408,1,0,Inactive
-2.3989,1.3241,-2.5288,2.0806,-2.7809,2.8843,-3.2358,3.6995,-0.7681,1.1955,-1.5537,1.8771,-2.345,2.6667,-3.1389,3.4821,-0.8712,0.9646,-1.6183,1.7578,-2.3915,2.5761,-3.1747,3.4019,2.657,64.63,4,5,1,303.358,1,1,Inactive
-2.1933,1.9478,-2.4872,2.498,-3.0188,3.2458,-3.7318,4.091,-0.8429,1.3198,-1.7164,2.1133,-2.6016,2.9934,-3.4924,3.898,-0.8652,1.1457,-1.6794,2.0528,-2.5569,2.9707,-3.4474,3.892,3.609,56.51,4,3,0,246.262,1,0,Inactive
-2.3865,1.9844,-2.5272,2.3807,-2.7969,2.9239,-3.2667,3.6568,-0.7818,1.222,-1.5732,1.8366,-2.3676,2.5802,-3.1633,3.382,-0.8614,1.0309,-1.5283,1.8206,-2.3002,2.63,-3.0875,3.4461,1.802,84.86,9,6,2,335.4,0,0,Inactive
